station_id,hora,ocupacion_historica_estacion_hora
123,13,0.17391304347
124,14,0.18033384653333331
124,15,0.007936507936666667
124,16,0.07936507936666666
124,17,0.05671699573666667
124,18,0.18466898956666666
124,19,0.3648857917000001
124,20,0.3296554394
124,21,0.29844961241333334
124,22,0.25156884461
124,23,0.18050941307666668
124,5,0.19988925805000002
124,6,0.18798449615
124,7,0.11684628475
124,8,0.211517165
124,9,0.2112403101
124,10,0.2826688815
124,11,0.29457364340000003
124,12,0.29401993355
124,13,0.26744186045
125,21,0.24
127,0,0.33125000000000004
127,8,0.4
129,21,0.30000000000000004
129,8,0.7428571429
129,0,0.1935483871
132,6,0.57050720674
132,7,0.5416712279
132,8,0.20689655173333332
132,10,0.30681444989999995
132,12,0.36620925072
132,13,0.32319376023499996
132,14,0.2625889436075
132,15,0.23974867725
132,16,0.302910052925
132,17,0.447420634925
132,18,0.3925925926
132,19,0.4675583835
132,20,0.416666666675
132,22,0.406746031725
132,23,0.4904100529
132,5,0.569775132275
132,9,0.19874338625
132,11,0.30654761905
132,21,0.4021164021333334
132,0,0.52447163515
133,9,0.1578947368
133,11,0.1666666667
